id4	id9	41309690	54857765	11.8354	17
id8	id12	52095824	61519987	11.0806	17
id3	id12	52095824	61519987	11.0806	17
id12	id15	4518795	61519987	73.6429	17
id12	id13	152427	61519987	84.9893	17
id1	id12	152427	61519987	84.9893	17
id2	id11	152427	65657226	89.5942	17
id11	id17	36760694	65657226	31.1172	17
id11	id16	50947506	65657226	16.7904	17
id8	id20	65658839	66891400	1.34558	17
id8	id19	65658839	66891400	1.34558	17
id8	id9	65658839	66891400	1.34558	17
id7	id8	65658839	66891400	1.34558	17
id19	id20	152427	70535826	96.7816	17
id6	id19	152427	70535826	96.7816	17
id12	id16	62365179	73014313	16.6066	17
id2	id12	62365179	73014313	16.6066	17
id12	id17	62365179	73014313	16.6066	17
id1	id9	73548167	74001100	1.39818	17
id1	id7	73548167	74001100	1.39818	17
id1	id6	73548167	74001100	1.39818	17
id1	id20	73548167	74001100	1.39818	17
id12	id15	73296630	82905981	25.1386	17
id12	id13	73296630	82905981	25.1386	17
id8	id12	73296630	82905981	25.1386	17
id3	id12	73296630	82905981	25.1386	17
id1	id12	73296630	82905981	25.1386	17
id3	id19	70895896	82905981	30.9665	17
id2	id19	70895896	82905981	30.9665	17
id15	id17	68348275	82905981	34.9664	17
id11	id15	66204123	82905981	38.3712	17
id11	id13	66204123	82905981	38.3712	17
id8	id11	66204123	82905981	38.3712	17
id3	id11	66204123	82905981	38.3712	17
id1	id11	66204123	82905981	38.3712	17
id11	id12	43672724	82905981	62.6842	17
id5	id8	52095824	82905981	54.3367	17
id8	id15	52095824	82905981	54.3367	17
id3	id15	52095824	82905981	54.3367	17
id3	id13	52095824	82905981	54.3367	17
id16	id17	50947506	82905981	55.4416	17
id8	id13	52095824	82905981	54.3367	17
id2	id16	50947506	82905981	55.4416	17
id3	id5	41309690	82905981	64.4831	17
id3	id4	41309690	82905981	64.4831	17
id5	id11	36760694	82905981	69.7684	17
id4	id17	36760694	82905981	69.7684	17
id13	id15	4518795	82905981	116.899	17
id5	id13	4518795	82905981	116.899	17
id5	id12	4518795	82905981	116.899	17
id4	id16	4518795	82905981	116.899	17
id4	id15	4518795	82905981	116.899	17
id4	id5	4518795	82905981	116.899	17
id1	id15	152427	82905981	128.245	17
id3	id9	152427	82905981	128.245	17
id2	id17	152427	82905981	128.245	17
id2	id9	152427	82905981	128.245	17
id2	id7	152427	82905981	128.245	17
id2	id5	152427	82905981	128.245	17
id1	id3	152427	82905981	128.245	17
id3	id7	152427	82905981	128.245	17
id4	id12	152427	82905981	128.245	17
id4	id8	52095824	82905981	54.3367	17
id18	id19	152427	82905981	128.245	17
id1	id8	152427	82905981	128.245	17
id1	id4	152427	82905981	128.245	17
id1	id5	152427	82905981	128.245	17
id15	id16	152427	82905981	128.245	17
id2	id4	152427	82905981	128.245	17
id4	id13	152427	82905981	128.245	17
id14	id16	152427	82905981	128.245	17
id9	id19	152427	82905981	128.245	17
id2	id3	152427	82905981	128.245	17
id1	id13	152427	82905981	128.245	17
id4	id11	152427	82905981	128.245	17
id6	id20	38841426	82905981	66.2561	17
id7	id9	152427	82905981	128.245	17
id6	id9	152427	82905981	128.245	17
id9	id20	152427	82905981	128.245	17
id14	id17	152427	82905981	128.245	17
id18	id20	152427	82905981	128.245	17
id5	id15	152427	82905981	128.245	17
id10	id12	152427	82905981	128.245	17
id7	id19	152427	82905981	128.245	17
id14	id15	152427	82905981	128.245	17
id6	id8	152427	82905981	128.245	17
id3	id8	152427	82905981	128.245	17
id7	id20	152427	82905981	128.245	17
id5	id16	152427	82905981	128.245	17
id10	id13	152427	82905981	128.245	17
id5	id17	152427	82905981	128.245	17
id10	id11	152427	82905981	128.245	17
id6	id7	152427	82905981	128.245	17
id11	id15	34170	9376180	22.6246	16
id9	id11	34170	9376180	22.6246	16
id8	id11	34170	9376180	22.6246	16
id5	id11	34170	9376180	22.6246	16
id2	id11	34170	9376180	22.6246	16
id11	id17	34170	9376180	22.6246	16
id11	id16	34170	9376180	22.6246	16
id11	id13	34170	9376180	22.6246	16
id7	id11	9623551	11461011	4.08394	16
